Subject,Catalog Number,Section,Class Number,Title,Units,Days,Time,Building,Room Number,Instructor
MEJO,992,043,11235,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,046,7112,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,047,7577,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,050,8434,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,052,8054,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,055,7578,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,058,11236,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,059,7031,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,060,7583,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,061,9153,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,062,6769,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,063,7028,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,"HESTER,RHONDA G"
MEJO,992,064,7075,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,065,7034,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,066,7029,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,067,8358,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,069,7059,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,071,12509,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,073,6278,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,"Ruel,LAURA A"
MEJO,992,076,7033,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,077,7025,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,"Bechtel,Andrew Ross"
MEJO,992,078,8055,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,079,8056,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,080,7579,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,"DILLMAN CARPENTIER,FRANCESCA R"
MEJO,992,081,8675,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,082,7023,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,083,7580,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,085,7060,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,087,10353,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,088,9154,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,"MCDONALD,TREVY A"
MEJO,992,090,10352,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,093,8402,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,"Austin,Lucinda Lee Swanson"
MEJO,992,094,7102,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,096,7026,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,098,7027,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,992,099,7581,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,"KREISS,DANIEL R"
MEJO,993,036,6580,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,993,042,6579,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,993,061,6827,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,993,067,6309,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,993,070,6982,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,993,071,7390,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,993,074,6341,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,993,084,6308,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,993,099,6816,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,018,7043,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,020,12508,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"McGuigan,Lee James"
MEJO,994,023,6334,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,024,10348,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"NOAR,SETH MICHAEL"
MEJO,994,025,7356,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"Mcgregor,Shannon Custer"
MEJO,994,028,5868,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,034,8403,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,035,12505,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,036,7035,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,037,5921,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,038,11230,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,047,8032,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,050,6709,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,053,6515,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,055,6506,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,059,6710,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,061,5871,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,063,5875,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,064,7014,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,066,5869,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,070,6270,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,071,6017,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"FRIEDMAN,BARBARA G"
MEJO,994,078,8028,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"Lazard,Allison Joan"
MEJO,994,080,6177,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"DILLMAN CARPENTIER,FRANCESCA R"
MEJO,994,082,5872,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,085,8373,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,091,6272,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,093,8374,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
MEJO,994,098,7058,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"COMELLO,MARIA LEONORA G"
MEJO,994,099,7090,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BBSP,710,001,7324,STATISTICS FOR LAB SCIENTISTS,2,TBA,TBA,TBA RBuilding,TBA,Staff
BBSP,890,001,9373,SPECIAL TOPICS IN BBSP,1,TBA,TBA,TBA RBuilding,TBA,Staff
BBSP,901,001,4079,RESEARCH IN BBSP,3,TBA,TBA,TBA RBuilding,TBA,Staff
BBSP,902,001,4080,SEMINAR IN BBSP,0,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,107,001,3859,INTRO TO BIOCHEM,4,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,107,401,14798,INTRO TO BIOCHEM Lab 4 A (Remote Only - All Asynchronous),3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,650,001,5952,MACROMOLECULAR THERMODYNAMICS,1,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,651,001,5953,MACROMOLECULAR INTERACTIONS,1,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,652,001,5954,MACROMOLECULAR DYNAMICS,1,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,701,001,6130,ANALYSIS IN BIOCHEMISTRY,2,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,702,001,12773,ADVANCED TOPICS IN CHROMATIN,2,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,706,001,6561,BIOCHEMISTRY OF HUMAN DISEASE,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,710,001,11346,SCIENTIFIC COMMUNICATION,2,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,992,001,6162,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,001,5956,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,002,11347,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,003,11348,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,004,11349,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,005,11350,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,006,11351,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,007,11352,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,008,11353,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,009,11354,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,010,11355,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,011,11356,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,012,11357,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,013,11358,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,014,11359,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,015,11360,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,016,11361,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,017,11362,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,018,11363,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,019,11364,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,020,11365,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,021,11366,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,022,11367,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,023,11368,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,024,11369,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,025,11370,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,026,11375,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,027,11378,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,028,11379,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOC,994,029,11380,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,890,001,4463,SPECIAL TOPICS,1,F,11:15 - 12:05,TBA RBuilding,TBA,"Greenbaum,Alon"
BMME,890,014,6994,SPECIAL TOPICS,1,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,890,015,9082,SPECIAL TOPICS,1,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,890,016,7946,SPECIAL TOPICS,1,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,890,019,6448,SPECIAL TOPICS,1,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,890,021,6001,SPECIAL TOPICS,1,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,890,023,6118,SPECIAL TOPICS,1,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,890,024,6995,SPECIAL TOPICS,1,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,890,030,6002,SPECIAL TOPICS,1,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,890,040,6527,SPECIAL TOPICS,1,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,890,049,6003,SPECIAL TOPICS,1,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,900,001,3875,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"BENHABBOUR,SOUMYA Rahima"
BMME,900,002,8031,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"DAYTON,PAUL A"
BMME,900,003,8770,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"LEWEK,MICHAEL DAVID"
BMME,900,005,6120,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"Franz,Jason Roy"
BMME,900,010,8472,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"GALLIPPI,CATERINA M"
BMME,900,012,6004,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"Jardine,Nicholas"
BMME,900,016,6005,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"Legant,Wesley"
BMME,900,018,6006,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"LIN,WEILI"
BMME,900,021,6007,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"LIU,MINGXIA"
BMME,900,023,6117,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"Pinton,Gianmarco"
BMME,900,025,8121,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"Polacheck,William"
BMME,900,026,8356,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"Sode,Koji"
BMME,900,030,6008,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"Yadav,Amol"
BMME,900,039,6009,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"YAP,PEW THIAN"
BMME,900,044,6010,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"OLDENBURG,AMY LYNN"
BMME,900,048,6011,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"Li,Zibo"
BMME,900,049,6012,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"Lee,Yueh Z."
BMME,900,050,7050,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"Papadopoulou,Virginie"
BMME,900,051,7106,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"LI,GANG"
BMME,900,052,8065,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"GOONETILLEKE,NILUKSHI"
BMME,900,053,8078,RESEARCH IN BMME,1,TBA,TBA,TBA RBuilding,TBA,"Lalush,David S."
BMME,993,001,3873,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,993,002,6260,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,993,003,6778,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,993,004,7006,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,993,005,6247,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,993,006,7343,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,993,012,5991,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,993,016,5992,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,993,018,5993,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,993,021,5994,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,993,023,6115,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,993,026,5995,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,993,030,5996,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,993,039,5997,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,993,044,5998,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,993,048,5999,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,993,049,6000,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,993,050,7051,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,994,001,3874,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"BENHABBOUR,SOUMYA Rahima"
BMME,994,002,7005,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"DAYTON,PAUL A"
BMME,994,003,8442,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"DIEKMAN,BRIAN"
BMME,994,004,8436,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"Franz,Jason Roy"
BMME,994,005,6119,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"GALLIPPI,CATERINA M"
BMME,994,006,6741,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"GOMEZ,SHAWN M"
BMME,994,007,8437,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"Jardine,Nicholas"
BMME,994,008,8444,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"Legant,Wesley"
BMME,994,009,8445,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"LIN,WEILI"
BMME,994,010,8468,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"MAGNESS,SCOTT T"
BMME,994,012,5981,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"Pinton,Gianmarco"
BMME,994,013,9180,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"Polacheck,William"
BMME,994,016,5982,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"Sode,Koji"
BMME,994,018,5983,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"GOONETILLEKE,NILUKSHI"
BMME,994,021,5984,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"YAP,PEW THIAN"
BMME,994,023,6116,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"Lee,Yueh Z."
BMME,994,026,5985,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"Nguyen,Juliane"
BMME,994,030,5986,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"Li,Zibo"
BMME,994,039,5987,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"OLDENBURG,AMY LYNN"
BMME,994,044,5988,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"Lai,Samuel KitBunn"
BMME,994,048,5989,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"LIU,MINGXIA"
BMME,994,049,5990,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"Pegard,Nicolas"
BMME,994,050,6745,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"COLE-HUSSEINI,JACQUELINE"
BMME,994,051,7078,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,994,060,8074,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BMME,994,062,8370,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
CBPH,705,001,6211,SCIENTIFIC COMMUNICATION,2,TBA,TBA,TBA RBuilding,TBA,Staff
CBPH,791,001,4852,GROSS ANAT PT & OT,4,TBA,TBA,TBA RBuilding,TBA,"KERNICK Jr,EDWARD T"
CBPH,800,001,8766,SEMINAR IN CBPH,1,TBA,TBA,TBA RBuilding,TBA,Staff
CBPH,852,001,6210,EXPERIMENTAL PHYSIOLOGY,4,TBA,TBA,TBA RBuilding,TBA,Staff
CBPH,855,001,6212,SEMINAR IN PHYSIOLOGY,1,TBA,TBA,TBA RBuilding,TBA,Staff
CBPH,890,001,8772,SPECIAL TOPICS,1,TBA,TBA,TBA RBuilding,TBA,Staff
CBPH,895,001,8767,RCR,1,TBA,TBA,TBA RBuilding,TBA,Staff
CBPH,910,001,5825,RESEARCH,2,TBA,TBA,TBA RBuilding,TBA,Staff
CBPH,910,003,6199,RESEARCH,2,TBA,TBA,TBA RBuilding,TBA,Staff
CBPH,910,004,6203,RESEARCH,2,TBA,TBA,TBA RBuilding,TBA,Staff
CBPH,910,005,6200,RESEARCH,2,TBA,TBA,TBA RBuilding,TBA,Staff
CBPH,910,006,6201,RESEARCH,2,TBA,TBA,TBA RBuilding,TBA,Staff
CBPH,910,039,6202,RESEARCH,2,TBA,TBA,TBA RBuilding,TBA,Staff
CBPH,915,001,6242,RES LAB APPRENTICE,2,TBA,TBA,TBA RBuilding,TBA,Staff
CBPH,993,001,8045,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
CBPH,994,001,8046,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BCB,710,001,4266,BIOINFORMATICS COLLOQ,1,TBA,TBA,TBA RBuilding,TBA,Staff
BCB,715,001,7961,BIOINFO/MATH MODELING,1,TBA,TBA,TBA RBuilding,TBA,Staff
BCB,720,001,6550,INTRO TO STATISTICAL MODELING,3,TBA,TBA,TBA RBuilding,TBA,Staff
BCB,722,001,7962,TOPICS IN POPULATION GENETICS,1,TBA,TBA,TBA RBuilding,TBA,Staff
BCB,724,001,12839,DATA COMMUNICATION,1,TBA,TBA,TBA RBuilding,TBA,Staff
BCB,725,001,11471,INTRO TO STATISTICAL GENETICS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BCB,731,001,12933,READINGS BIOMEDICAL STATISTICS,2,TBA,TBA,TBA RBuilding,TBA,Staff
BCB,850,001,4267,BCB TEACHING,3,TBA,TBA,TBA RBuilding,TBA,Staff
BCB,870,001,9833,WRITING FELLOWSHIP PROPOSALS,1,TBA,TBA,TBA RBuilding,TBA,Staff
BCB,899,001,9804,SPECIAL TOPICS,1,TBA,TBA,TBA RBuilding,TBA,Staff
BCB,905,001,4268,BCB RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,Staff
BCB,993,001,4269,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
BCB,994,001,4270,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
ERMD,427,001,9768,EMS AEROMEDICAL SELECTIVE,6,TBA,TBA,TBA RBuilding,TBA,Staff
FMME,150,001,13175,RESEARCH MENTORSHIP - FAM MED,3,TBA,TBA,TBA RBuilding,TBA,Staff
GNET,621,001,3919,GENETIC ANALYSIS I,3,F,14:30 - 15:20,Wilson Hall RBuilding,0128,Staff
GNET,621,600,3920,GENETIC ANALYSIS I Recitation 3 A (In Person On Campus Learners),2,TBA,TBA,TBA RBuilding,TBA,Staff
GNET,631,001,3921,ADV MOLECULAR BIOLOGY,4,TBA,TBA,TBA RBuilding,TBA,Staff
GNET,701,001,3922,GENETIC LECTURE SERIES,1,TBA,TBA,TBA RBuilding,TBA,Staff
GNET,703,001,3923,STUDENT SEMINARS,1,TBA,TBA,TBA RBuilding,TBA,Staff
GNET,747,001,8735,NEXT GENERATION SEQUENCING,2,TBA,TBA,TBA RBuilding,TBA,Staff
GNET,801,001,7325,CELL CYCLE REGULATION & CANCER,3,TBA,TBA,TBA RBuilding,TBA,Staff
GNET,850,001,3924,TRAIN GNET TEACH,3,TBA,TBA,TBA RBuilding,TBA,Staff
GNET,870,001,9274,WRITING FELLOWSHIP PROPOSALS,1,TBA,TBA,TBA RBuilding,TBA,Staff
GNET,905,001,3925,RESEARCH IN GENETICS,1,TBA,TBA,TBA RBuilding,TBA,Staff
GNET,993,001,3926,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
GNET,994,001,3927,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
CLSC,410,001,11139,LAB MATH,1,TuTh,10:00 - 11:00,TBA RBuilding,TBA,"Taylor,Susan L"
